216,258,1.0
217,218,1.0
214,216,1.0
215,247,1.0
212,213,1.0
213,214,1.0
210,209,1.0
211,210,1.0
165,165,1.0
218,220,1.0
219,246,0.75
133,134,1.0
132,133,1.0
131,132,1.0
130,131,1.0
137,138,1.0
136,137,1.0
135,136,1.0
134,135,1.0
139,140,1.0
138,139,1.0
166,166,1.0
24,23,1.0
25,24,1.0
26,267,1.0
27,25,1.0
20,19,1.0
21,20,1.0
22,21,1.0
23,22,1.0
160,160,1.0
28,26,1.0
29,27,1.0
161,161,1.0
0,0,1.0
4,5,1.0
8,8,1.0
163,163,1.0
119,120,1.0
120,224,1.0
121,121,1.0
122,122,1.0
123,123,1.0
124,124,1.0
125,125,1.0
126,126,1.0
127,127,1.0
128,129,1.0
129,130,1.0
167,263,1.0
118,119,1.0
59,59,1.0
58,58,1.0
55,55,1.0
54,54,1.0
57,57,1.0
56,56,1.0
51,51,1.0
50,50,1.0
53,53,1.0
52,52,1.0
259,269,1.0
164,164,1.0
201,203,1.0
199,201,1.0
179,180,1.0
200,202,1.0
195,198,1.0
194,197,1.0
197,200,1.0
178,179,1.0
191,194,1.0
190,193,1.0
193,196,1.0
192,195,1.0
115,116,1.0
114,115,1.0
88,88,1.0
89,89,1.0
111,112,1.0
110,215,1.0
113,114,1.0
112,113,1.0
82,82,1.0
83,83,1.0
80,80,1.0
81,81,1.0
86,86,1.0
87,87,1.0
84,84,1.0
85,85,1.0
251,267,1.0
198,199,1.0
256,264,1.0
206,207,1.0
226,229,1.0
257,265,1.0
3,3,1.0
177,178,1.0
254,261,1.0
7,7,1.0
247,256,1.0
255,262,1.0
225,228,1.0
245,250,1.0
244,246,1.0
108,109,1.0
109,110,1.0
241,251,1.0
240,239,0.914285714286
243,254,1.0
242,252,1.0
102,258,1.0
103,104,1.0
100,102,1.0
101,103,1.0
106,107,1.0
107,108,1.0
104,105,1.0
105,106,1.0
39,37,1.0
38,36,1.0
33,31,1.0
32,221,1.0
31,29,1.0
30,28,1.0
37,35,1.0
36,34,1.0
35,33,1.0
34,32,1.0
246,255,1.0
252,259,1.0
205,206,1.0
223,226,1.0
176,177,1.0
60,60,1.0
61,61,1.0
62,62,1.0
63,63,1.0
64,64,1.0
65,65,1.0
66,66,1.0
67,67,1.0
68,68,1.0
69,69,1.0
175,175,1.0
174,174,1.0
173,173,1.0
172,172,1.0
171,171,1.0
170,170,1.0
203,205,1.0
222,225,1.0
181,182,1.0
253,260,1.0
248,257,1.0
182,183,1.0
183,184,1.0
180,181,1.0
2,2,1.0
162,162,1.0
187,189,1.0
184,186,1.0
6,247,1.0
220,222,1.0
186,188,1.0
188,190,1.0
189,191,1.0
202,204,1.0
196,266,1.0
221,223,1.0
185,187,1.0
99,101,1.0
98,100,1.0
168,168,1.0
169,169,1.0
229,231,1.0
228,230,1.0
91,91,1.0
90,90,1.0
93,93,1.0
92,92,1.0
95,96,1.0
94,95,1.0
97,99,1.0
96,98,1.0
11,11,1.0
10,10,1.0
13,13,1.0
12,12,1.0
15,15,1.0
14,14,1.0
17,17,1.0
16,16,1.0
19,18,1.0
18,243,1.0
117,118,1.0
250,211,0.75
116,117,1.0
151,152,1.0
150,151,1.0
153,154,1.0
152,153,1.0
155,156,1.0
154,155,1.0
157,158,1.0
156,157,1.0
159,159,1.0
158,241,1.0
234,268,1.0
238,249,1.0
207,217,1.0
235,244,1.0
237,248,1.0
230,233,1.0
231,234,1.0
232,238,1.0
233,240,1.0
224,227,1.0
48,48,1.0
49,49,1.0
46,46,1.0
47,47,1.0
44,43,1.0
45,45,1.0
42,41,1.0
43,42,1.0
40,39,1.0
41,40,1.0
1,1,1.0
5,6,1.0
9,9,1.0
146,147,1.0
147,148,1.0
144,145,1.0
145,146,1.0
142,143,1.0
143,144,1.0
140,141,1.0
141,142,1.0
209,232,1.0
208,208,1.0
148,149,1.0
149,150,1.0
77,78,1.0
76,77,1.0
75,76,1.0
74,75,1.0
73,74,1.0
72,73,1.0
71,72,1.0
70,70,1.0
79,79,1.0
78,242,1.0
263,212,0.75
249,263,1.0
227,235,1.0
261,236,0.714285714286
260,270,0.971014492754
